orig_dataset	orig_entry	orig_label	dest_dataset	dest_entry	node	value
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL491473	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL494089	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL496102	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL502835	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL507361	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL514201	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL521851	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL535	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL553	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL554	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL558752	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL565612	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL571948	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL572878	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL572881	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL575448	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL576982	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL587723	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL601719	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL603469	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL607707	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL608533	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL939	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL941	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL258805	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL274654	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3358954	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL4456123	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL462018	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL522892	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL574737	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL91829	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1230165	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1236682	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1614725	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1615025	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1645462	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1822792	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1908397	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1922094	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1944698	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1983268	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL2029988	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL2079588	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL2103842	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL2140408	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL2180604	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL2323775	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL2325741	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3186534	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3188267	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3402762	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3544964	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3544966	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3545083	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3545085	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3545110	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3545307	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3590106	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3991932	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL403989	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL495727	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL513909	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL564829	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1721885	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL1651534	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3137331	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3286797	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3577885	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL561132	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3301607	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3544960	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3813842	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3544944	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL253969	compound_drug_development_phase_chembl	2: Efficacy
uniprot	Q13882	PTK6_HUMAN	chembl_compound	CHEMBL3184679	compound_drug_development_phase_chembl	2: Efficacy
uniprot	O75762	TRPA1_HUMAN	ensembl_gene	ENSG00000104321	gene_specific_expression_in_tissues_hpa	Intestine
uniprot	O75762	TRPA1_HUMAN	uniprot	O75762	protein_cellular_component_uniprot	plasma membrane
uniprot	O75762	TRPA1_HUMAN	uniprot	O75762	interaction_chembl_assay_existence_uniprot	Conf-score 9: Direct single protein target assigned
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL139	compound_drug_indication_mesh_chembl	Infections
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL165	compound_drug_indication_mesh_chembl	Infections
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL256087	compound_drug_indication_mesh_chembl	Infections
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL29411	compound_drug_indication_mesh_chembl	Infections
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL3	compound_drug_indication_mesh_chembl	Infections
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL504760	compound_drug_indication_mesh_chembl	Infections
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL897	compound_drug_indication_mesh_chembl	Infections
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL964	compound_drug_indication_mesh_chembl	Infections
uniprot	O75762	TRPA1_HUMAN	uniprot	O75762	structure_data_existence_uniprot	Proteins with structure data
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL2364618	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL100259	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL139	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL1489254	compound_drug_development_phase_chembl	2: Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL165	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL184238	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL23293	compound_drug_development_phase_chembl	2: Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL23588	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL256087	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL258405	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL286398	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL29411	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL295316	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL3	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL359965	compound_drug_development_phase_chembl	2: Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL415324	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL470670	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL486208	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL504760	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL686	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL897	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	O75762	TRPA1_HUMAN	chembl_compound	CHEMBL964	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	Q9NY59	NSMA2_HUMAN	ensembl_gene	ENSG00000103056	gene_specific_expression_in_tissues_hpa	Intestine
uniprot	Q9NY59	NSMA2_HUMAN	uniprot	Q9NY59	protein_cellular_component_uniprot	plasma membrane
uniprot	Q9NY59	NSMA2_HUMAN	uniprot	Q9NY59	interaction_chembl_assay_existence_uniprot	Conf-score 9: Direct single protein target assigned
uniprot	Q9NY59	NSMA2_HUMAN	chembl_compound	CHEMBL1098659	compound_drug_indication_mesh_chembl	Infections
uniprot	Q9NY59	NSMA2_HUMAN	uniprot	Q9NY59	structure_data_existence_uniprot	Proteins with structure data
uniprot	Q9NY59	NSMA2_HUMAN	chembl_compound	CHEMBL1098659	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	ensembl_gene	ENSG00000047936	gene_specific_expression_in_tissues_hpa	Lung
uniprot	P08922	ROS1_HUMAN	uniprot	P08922	protein_cellular_component_uniprot	plasma membrane
uniprot	P08922	ROS1_HUMAN	uniprot	P08922	interaction_chembl_assay_existence_uniprot	Conf-score 9: Direct single protein target assigned
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3301610	compound_drug_indication_mesh_chembl	Infections
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1336	compound_drug_indication_mesh_chembl	Infections
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1421	compound_drug_indication_mesh_chembl	Infections
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL221959	compound_drug_indication_mesh_chembl	Infections
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL413	compound_drug_indication_mesh_chembl	Infections
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL535	compound_drug_indication_mesh_chembl	Infections
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL553	compound_drug_indication_mesh_chembl	Infections
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL941	compound_drug_indication_mesh_chembl	Infections
uniprot	P08922	ROS1_HUMAN	uniprot	P08922	structure_data_existence_uniprot	Proteins with structure data
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3979920	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL574738	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3301610	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL101253	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL103667	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL119385	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1230609	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL124660	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1289494	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1336	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1421	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL14762	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1738797	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL221959	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL223360	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL2403108	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL24828	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL259084	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL276711	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL296468	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL31965	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3286830	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL38380	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL413	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL428690	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL460702	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL477772	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL483321	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL535	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL553	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL554	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL558752	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL572878	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL572881	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL58	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL601719	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL607707	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL608533	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL939	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL941	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL258805	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3358954	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL4456123	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL522892	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL91829	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1983268	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3545311	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL4298138	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3989970	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1721885	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL1651534	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3137331	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3286797	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3577885	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL561132	compound_drug_development_phase_chembl	1: PK tolerability
uniprot	P08922	ROS1_HUMAN	chembl_compound	CHEMBL3813842	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P12830	CADH1_HUMAN	ensembl_gene	ENSG00000039068	gene_specific_expression_in_tissues_hpa	Intestine
uniprot	P12830	CADH1_HUMAN	uniprot	P12830	protein_cellular_component_uniprot	plasma membrane
uniprot	P12830	CADH1_HUMAN	uniprot	P12830	interaction_chembl_assay_existence_uniprot	Conf-score 9: Direct single protein target assigned
uniprot	P12830	CADH1_HUMAN	chembl_compound	CHEMBL1236970	compound_drug_indication_mesh_chembl	Infections
uniprot	P12830	CADH1_HUMAN	uniprot	P12830	structure_data_existence_uniprot	Proteins with structure data
uniprot	P12830	CADH1_HUMAN	chembl_compound	CHEMBL1236970	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P10696	PPBN_HUMAN	ensembl_gene	ENSG00000163286	gene_specific_expression_in_tissues_hpa	Lung
uniprot	P10696	PPBN_HUMAN	uniprot	P10696	protein_cellular_component_uniprot	plasma membrane
uniprot	P10696	PPBN_HUMAN	uniprot	P10696	interaction_chembl_assay_existence_uniprot	Conf-score 9: Direct single protein target assigned
uniprot	P10696	PPBN_HUMAN	chembl_compound	CHEMBL1098659	compound_drug_indication_mesh_chembl	Infections
uniprot	P10696	PPBN_HUMAN	chembl_compound	CHEMBL165	compound_drug_indication_mesh_chembl	Infections
uniprot	P10696	PPBN_HUMAN	chembl_compound	CHEMBL250450	compound_drug_indication_mesh_chembl	Infections
uniprot	P10696	PPBN_HUMAN	uniprot	P10696	structure_data_existence_uniprot	Proteins without structure data
uniprot	P10696	PPBN_HUMAN	chembl_compound	CHEMBL1098659	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P10696	PPBN_HUMAN	chembl_compound	CHEMBL165	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P10696	PPBN_HUMAN	chembl_compound	CHEMBL250450	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P10696	PPBN_HUMAN	chembl_compound	CHEMBL583912	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P10696	PPBN_HUMAN	chembl_compound	CHEMBL116438	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P09923	PPBI_HUMAN	ensembl_gene	ENSG00000163295	gene_specific_expression_in_tissues_hpa	Intestine
uniprot	P09923	PPBI_HUMAN	uniprot	P09923	protein_cellular_component_uniprot	plasma membrane
uniprot	P09923	PPBI_HUMAN	uniprot	P09923	interaction_chembl_assay_existence_uniprot	Conf-score 9: Direct single protein target assigned
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL1098659	compound_drug_indication_mesh_chembl	Infections
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL1236970	compound_drug_indication_mesh_chembl	Infections
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL1454	compound_drug_indication_mesh_chembl	Infections
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL250450	compound_drug_indication_mesh_chembl	Infections
uniprot	P09923	PPBI_HUMAN	uniprot	P09923	structure_data_existence_uniprot	Proteins without structure data
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL1098659	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL1236970	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL1454	compound_drug_development_phase_chembl	4: Indication Discovery & expansion
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL250450	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL301523	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL583912	compound_drug_development_phase_chembl	2: Efficacy
uniprot	P09923	PPBI_HUMAN	chembl_compound	CHEMBL116438	compound_drug_development_phase_chembl	3: Safety & Efficacy
uniprot	P33260	CP2CI_HUMAN	ensembl_gene	ENSG00000108242	gene_specific_expression_in_tissues_hpa	Intestine
uniprot	P33260	CP2CI_HUMAN	uniprot	P33260	protein_cellular_component_uniprot	plasma membrane
uniprot	P33260	CP2CI_HUMAN	uniprot	P33260	interaction_chembl_assay_existence_uniprot	Conf-score 9: Direct single protein target assigned
uniprot	P33260	CP2CI_HUMAN	chembl_compound	CHEMBL1098659	compound_drug_indication_mesh_chembl	Infections
uniprot	P33260	CP2CI_HUMAN	chembl_compound	CHEMBL1234886	compound_drug_indication_mesh_chembl	Infections
uniprot	P33260	CP2CI_HUMAN	chembl_compound	CHEMBL782	compound_drug_indication_mesh_chembl	Infections
uniprot	P33260	CP2CI_HUMAN	chembl_compound	CHEMBL428647	compound_drug_indication_mesh_chembl	Infections
uniprot	P33260	CP2CI_HUMAN	chembl_compound	CHEMBL483254	compound_drug_indication_mesh_chembl	Infections
uniprot	P33260	CP2CI_HUMAN	chembl_compound	CHEMBL762	compound_drug_indication_mesh_chembl	Infections
uniprot	P33260	CP2CI_HUMAN	uniprot	P33260	structure_data_existence_uniprot	Proteins with structure data
